id_rank,CREDIT_FLAG,AGE,mobile_fixed_days,adr_stability_days,consume_steady_byxs_1y,use_mobile_2_cnt_1y,activity_area_stability,last_1y_total_active_biz_cnt,have_car_flag,have_fang_flag,last_6m_avg_asset_total,last_3m_avg_asset_total,last_1m_avg_asset_total,last_1y_avg_asset_total,tot_pay_amt_6m,tot_pay_amt_3m,tot_pay_amt_1m,ebill_pay_amt_6m,ebill_pay_amt_3m,ebill_pay_amt_1m,avg_puc_sdm_last_1y,xfdc_index,pre_1y_pay_cnt,pre_1y_pay_amount,auth_fin_last_1m_cnt,auth_fin_last_3m_cnt,auth_fin_last_6m_cnt,credit_pay_amt_1m,credit_pay_amt_3m,credit_pay_amt_6m,credit_pay_amt_1y,credit_pay_months_1y,credit_total_pay_months,credit_duration,positive_biz_cnt_1y,ovd_order_cnt_1m,ovd_order_amt_1m,ovd_order_cnt_3m,ovd_order_amt_3m,ovd_order_cnt_6m,ovd_order_amt_6m,ovd_order_cnt_12m,ovd_order_amt_12m,ovd_order_c0t_3m_m1_status,ovd_order_c0t_6m_m1_status,ovd_order_c0t_12m_m1_status,ovd_order_c0t_12m_m3_status,ovd_order_c0t_12m_m6_status,ovd_order_c0t_21_m3_status,ovd_order_c0t_21_m6_status,ovd_order_c0t_51_m3_status,ovd_order_c0t_51_m6_status,relevant_stability,sns_pii
20316,1,31,9,9,2,3,4,8,2,2,3,3,3,5,7,6,8,6,8,10,1,9,3,3,1,1,3,10,9,7,5,5,5,7,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,9
21022,-1,33,2,2,9,2,3,6,1,2,2,1,1,2,4,3,5,5,3,5,1,5,7,4,4,4,4,1,1,2,2,2,4,4,1,2,2,4,3,5,4,5,4,1,1,1,0,0,0,0,0,0,9,4
754,1,22,2,4,7,2,4,6,1,1,6,6,7,5,7,7,8,6,8,9,1,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,4
3320,1,27,2,8,3,3,4,9,1,1,5,5,6,5,4,4,4,7,7,6,1,5,2,2,1,2,3,1,1,1,1,1,2,10,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,7
23225,-1,30,3,2,7,2,2,3,1,1,2,2,2,2,2,2,2,2,2,2,1,3,2,2,3,3,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,1
23733,-1,22,5,3,7,1,6,6,1,1,5,6,6,4,4,4,5,7,7,8,1,5,8,6,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,6
24530,-1,26,4,4,2,3,3,5,1,1,2,2,2,2,4,4,5,5,6,7,1,3,6,7,2,3,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,3
9708,1,31,9,9,4,1,7,4,2,2,3,4,5,4,7,8,9,10,12,13,1,8,5,5,1,1,2,1,1,1,1,1,10,10,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,2
20490,-1,38,2,1,10,1,1,5,1,2,2,2,2,2,2,2,2,4,2,2,1,2,5,3,1,3,3,1,2,2,2,1,2,2,1,2,2,4,3,5,4,5,4,1,1,1,1,0,1,0,1,0,1,2
10583,1,31,6,7,2,2,4,9,1,2,8,6,6,8,9,10,14,9,9,10,2,3,1,1,1,1,2,10,10,10,10,10,10,8,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,8
10859,1,30,5,2,6,1,4,10,2,1,7,7,7,8,12,14,14,12,12,11,2,4,6,7,1,1,2,9,8,7,6,10,10,10,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,9
11308,1,27,5,9,6,1,2,4,2,2,3,3,3,2,3,4,3,4,4,5,1,7,8,8,2,2,2,2,3,3,3,7,8,6,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,3
12213,1,27,6,4,10,2,4,7,2,1,10,10,11,10,3,4,4,4,5,6,1,10,3,4,1,1,1,3,2,3,3,5,4,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,4
12586,1,38,9,10,4,1,3,5,2,2,15,15,15,15,3,4,4,5,6,6,1,5,5,5,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,5
144,1,20,7,5,3,2,7,7,1,1,2,2,2,2,3,3,5,4,4,5,1,2,8,6,1,2,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,8
17073,1,21,6,4,6,2,5,8,1,1,3,4,3,3,4,5,6,6,8,9,2,5,8,6,1,2,3,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,4
17242,1,28,4,2,6,1,2,6,2,1,3,2,2,2,2,2,2,3,2,3,1,5,5,5,2,2,3,1,1,2,2,2,2,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,2
20800,-1,31,10,8,7,2,3,7,2,2,5,3,1,4,6,6,8,8,8,4,2,6,3,3,4,4,4,7,8,10,8,8,10,10,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,2
20864,-1,27,2,2,9,2,2,5,1,1,5,3,2,4,2,2,3,3,3,5,1,3,8,5,1,3,3,3,2,3,2,5,4,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2
1450,1,29,9,7,7,1,5,9,2,2,10,10,11,10,4,3,4,5,6,7,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,4
1843,1,43,8,8,9,2,2,10,1,2,5,5,5,5,4,2,2,8,2,2,3,10,9,7,2,2,3,8,5,7,7,10,10,8,1,5,6,7,8,7,8,9,14,1,1,1,0,0,0,0,0,0,9,5
22120,-1,28,4,1,10,2,1,7,1,1,2,3,2,2,8,4,2,2,2,1,1,5,6,5,2,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,5
22566,-1,28,3,4,5,2,3,6,1,1,3,3,3,3,8,8,7,7,9,8,1,10,3,8,3,4,5,3,3,2,2,4,3,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,3
23462,-1,26,2,3,10,4,2,9,1,1,6,6,5,6,8,8,7,10,10,10,1,8,10,10,2,3,4,3,4,3,3,9,9,5,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,7
4056,1,28,4,7,7,2,2,6,2,1,2,1,1,3,8,6,3,7,6,1,1,8,5,5,1,3,4,1,3,3,3,6,5,3,1,2,5,2,5,2,5,2,5,1,1,1,0,0,0,0,0,0,6,6
24354,-1,28,5,4,7,2,3,9,1,1,4,4,4,3,8,8,8,10,10,9,1,2,10,4,3,4,4,3,3,4,3,9,6,3,4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,6
24851,-1,30,4,2,10,2,3,6,1,2,2,2,1,2,9,5,4,6,5,6,1,5,9,8,3,4,5,2,3,2,2,3,3,2,1,2,2,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,8,5
5133,-1,28,7,5,9,2,2,8,2,1,4,4,4,3,9,8,7,7,8,7,1,2,10,10,3,4,4,2,2,3,2,6,5,6,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,5
6928,1,39,3,2,10,1,4,3,2,2,2,2,3,2,3,4,7,5,8,10,4,5,3,4,2,3,3,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,1
20409,-1,25,4,4,6,2,2,5,2,1,2,2,1,2,2,2,2,2,2,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,4
7711,1,32,10,10,6,1,2,5,2,2,2,2,1,2,2,2,2,3,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,1
8895,1,31,2,4,7,2,6,6,1,1,2,2,2,2,6,6,7,6,6,4,1,2,9,7,2,2,3,3,2,2,2,6,5,5,1,3,8,4,9,4,10,4,10,1,1,1,1,0,1,0,1,0,8,6
20505,-1,40,2,2,1,1,2,2,1,1,1,1,1,1,2,1,1,3,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,1
10527,1,43,3,1,3,1,1,4,1,2,6,5,5,6,6,6,8,2,2,1,3,1,1,1,1,1,1,1,3,2,2,4,4,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,3
11785,1,26,10,5,6,1,3,6,1,1,7,7,7,6,3,3,4,5,5,7,1,4,8,7,2,2,2,5,4,3,4,7,9,7,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,4
20576,-1,24,2,2,9,2,5,5,1,1,2,2,2,2,4,5,5,5,7,7,1,2,8,4,2,4,4,1,2,2,2,1,2,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,3
14219,1,26,7,4,9,2,3,8,1,1,4,4,4,4,6,4,5,10,7,7,3,7,7,8,1,1,1,1,1,2,2,2,4,6,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,9
171,1,31,10,9,9,1,2,7,2,2,4,5,6,3,4,3,5,8,6,9,1,8,8,8,3,4,4,1,1,1,1,1,3,9,4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,4
16632,1,26,5,7,4,2,6,9,1,1,7,8,9,7,5,5,6,8,7,8,1,3,9,6,2,2,3,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,5
19540,1,26,9,5,7,3,4,10,1,1,7,7,7,6,5,6,8,3,2,2,1,9,6,4,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,8
344,1,27,2,1,1,2,1,6,1,1,2,3,3,3,6,8,9,2,2,1,1,1,2,2,3,3,3,4,4,3,3,3,3,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,2
3096,1,24,2,4,8,2,3,8,2,1,6,6,5,7,8,8,7,7,7,8,1,7,6,6,2,4,4,3,4,4,3,6,5,3,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,5
23772,-1,26,5,3,6,1,3,7,1,1,3,2,3,3,10,9,10,10,11,12,1,8,6,7,4,4,5,1,1,4,3,4,4,5,1,1,1,2,4,2,4,2,4,1,1,1,0,0,0,0,0,0,5,8
24027,-1,33,10,10,3,4,4,7,2,2,2,2,2,2,4,4,3,8,7,4,1,10,6,7,1,1,2,1,1,1,1,1,1,1,1,3,4,5,7,7,8,7,8,1,1,1,1,0,1,0,1,0,6,3
5091,1,30,6,6,10,3,2,5,1,2,2,2,2,2,2,2,2,2,2,3,1,6,3,2,2,3,4,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,3
25322,-1,34,8,6,8,2,4,6,1,2,2,2,2,3,7,6,6,10,9,9,1,8,10,10,1,1,2,1,3,2,2,3,4,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,6
25337,-1,19,3,1,3,1,1,3,1,1,3,3,3,2,2,2,3,2,1,1,1,2,5,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,1
5115,1,21,2,2,10,1,2,6,1,1,5,5,6,4,5,7,9,9,10,11,1,2,4,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,4
5198,1,30,10,10,8,2,4,6,2,2,7,3,4,8,5,3,2,8,5,3,1,3,1,1,2,2,2,1,1,1,2,1,4,10,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,4
25587,-1,27,2,1,6,1,1,6,1,1,1,1,2,1,7,9,11,2,2,5,1,10,2,2,2,3,3,4,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2
5684,1,30,10,9,4,1,3,8,2,2,4,5,6,5,4,4,2,8,8,2,2,8,5,9,1,1,1,1,1,1,2,1,8,10,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,6
8496,1,32,10,10,3,1,5,4,2,2,2,3,1,2,3,4,4,5,7,7,1,8,3,4,1,1,1,1,1,1,1,1,7,9,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,1
9058,1,34,5,10,9,1,6,4,2,2,8,8,8,8,5,5,6,4,3,3,1,3,3,3,1,1,2,3,3,3,4,9,9,7,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,9
10597,1,28,10,10,6,1,3,6,2,2,10,9,9,9,4,5,6,5,7,9,1,3,3,3,1,2,2,3,2,2,2,4,4,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,6
11819,1,38,10,10,6,1,3,9,2,2,10,10,10,10,9,10,10,6,7,6,1,7,3,3,1,1,1,5,7,6,6,10,10,10,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,7
13426,1,30,4,1,4,2,1,7,1,1,5,6,7,5,6,6,6,3,3,5,1,1,4,5,1,1,1,4,3,4,4,7,6,6,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,6
15179,1,34,9,7,3,2,8,8,2,2,9,7,8,8,10,10,9,11,11,10,1,5,4,5,1,1,2,10,10,10,10,10,10,9,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9
15712,1,26,7,4,8,1,7,8,2,1,5,6,6,5,4,5,7,6,6,7,4,5,2,2,1,1,1,5,4,3,2,3,3,5,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,3
16368,1,29,6,4,9,2,3,3,2,2,1,1,1,1,5,4,3,9,7,4,1,7,2,3,1,1,3,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,2
17675,1,30,2,7,10,2,4,4,1,2,3,3,3,3,6,6,5,4,5,6,1,8,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,3
19823,1,32,7,2,5,1,3,5,1,2,3,3,4,2,5,3,5,9,6,8,1,10,5,7,1,1,1,7,4,4,3,2,3,10,2,2,2,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,2,4
20756,-1,33,7,7,10,1,3,8,2,2,6,6,5,4,4,3,2,8,5,2,1,2,3,2,1,2,3,1,1,1,1,1,2,6,2,2,3,2,3,2,3,2,3,1,1,1,0,0,0,0,0,0,2,3
21047,-1,30,3,2,9,2,3,5,1,1,2,3,2,2,6,5,5,5,4,4,1,3,9,6,3,4,4,1,2,2,2,4,4,3,1,2,2,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,2,4
1291,1,36,3,2,8,1,2,3,2,2,5,5,4,4,2,2,2,4,4,4,1,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,1
1379,1,22,10,8,9,1,3,6,2,1,5,5,6,5,7,7,7,6,6,6,1,2,9,7,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,3
22041,-1,28,3,2,2,1,3,2,1,1,1,1,1,1,2,1,1,2,1,1,1,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,1
22747,-1,34,6,4,6,4,3,10,1,2,2,2,1,3,8,5,5,10,8,8,3,4,7,8,3,4,4,2,2,3,4,8,9,6,1,3,7,4,8,6,10,6,10,1,1,1,1,0,1,0,1,0,7,8
23803,-1,22,7,4,5,3,7,7,1,1,5,2,1,4,4,5,4,7,8,7,1,7,7,7,2,3,3,3,2,2,3,6,6,6,2,1,1,1,1,2,3,2,3,0,1,1,0,0,0,0,0,0,8,4
4501,1,27,10,1,9,1,1,7,1,2,4,4,4,5,12,15,10,9,9,2,1,2,6,4,3,3,4,4,5,6,6,9,6,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,3
5124,1,31,9,10,2,1,2,10,2,2,3,3,2,3,5,6,5,8,8,7,2,3,10,10,3,5,5,5,6,6,6,10,9,6,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,7
5308,1,25,3,2,3,2,6,7,1,1,2,2,2,5,4,4,6,6,5,6,1,8,8,8,3,4,4,3,3,4,3,9,7,4,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,5
6165,1,31,10,10,9,1,3,8,2,2,15,15,15,15,4,5,5,5,7,8,3,2,2,3,1,3,3,1,2,2,2,3,5,10,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,7
6362,1,34,2,9,7,2,2,5,2,2,3,3,3,2,4,5,5,7,8,8,6,8,6,5,1,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,2
8404,1,45,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,,
8447,1,34,9,10,8,1,4,4,2,2,3,3,3,3,3,4,4,5,6,8,8,10,8,8,1,1,1,1,1,1,1,1,1,9,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,1
10079,1,33,10,10,3,2,6,6,2,2,6,5,3,6,4,4,4,7,7,7,1,10,6,8,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,3
10847,1,34,4,10,10,2,3,6,2,2,9,9,9,9,7,2,3,2,2,2,1,5,4,4,1,1,1,6,4,4,5,10,7,8,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,5
11456,1,29,7,8,9,1,2,4,2,2,4,3,3,5,2,2,3,3,2,5,1,3,5,5,1,2,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,1
11828,1,37,9,10,8,1,3,8,2,2,15,15,15,15,8,9,9,10,10,11,1,8,5,5,1,2,2,1,1,1,1,1,5,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,9
12430,1,32,6,8,10,2,4,9,1,2,7,7,8,6,8,9,8,10,12,11,1,8,9,4,1,1,1,8,5,4,4,7,7,9,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,6
15922,1,25,2,2,4,3,2,6,1,1,3,3,3,2,2,2,2,3,3,3,1,10,8,9,2,3,3,5,4,4,4,10,6,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,4
16079,1,31,8,6,2,2,7,7,2,2,7,7,7,6,6,6,7,8,8,7,1,3,4,5,1,1,2,4,4,4,4,10,8,5,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,7
17048,1,29,5,5,7,2,4,7,1,2,8,4,4,9,5,6,6,7,8,8,1,9,4,4,3,3,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,5
484,-1,30,2,2,10,2,2,6,1,2,3,2,2,2,3,4,7,2,2,2,1,3,4,4,2,2,2,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,4
21583,-1,32,2,5,6,2,3,10,2,2,5,5,4,7,9,8,8,10,8,9,3,8,6,5,1,3,4,1,1,4,4,6,9,7,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,8
1868,1,34,10,8,7,1,4,7,2,2,7,8,3,8,7,7,6,9,9,9,1,8,2,3,1,1,1,4,4,5,5,7,5,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,5
23083,-1,26,6,4,2,2,4,10,1,1,5,5,5,5,13,15,15,10,10,10,1,10,10,10,2,5,5,8,9,9,10,10,7,4,1,1,1,1,1,2,4,2,4,0,1,1,0,0,0,0,0,0,9,9
4034,1,25,2,7,10,3,4,6,1,1,2,3,3,2,4,6,4,6,8,6,1,5,7,6,1,2,3,3,2,2,2,5,4,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,5
4527,1,22,4,3,2,1,4,9,2,1,7,7,8,7,5,6,8,6,8,10,3,3,7,6,1,1,1,6,4,4,4,10,6,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,7
24442,-1,36,9,7,2,3,6,7,2,2,2,2,2,2,7,7,7,9,9,9,1,6,5,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,7
24606,-1,47,4,3,7,2,2,2,2,2,15,15,15,15,1,1,1,1,1,1,1,10,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,5
4877,1,25,7,9,6,2,2,10,2,1,5,5,3,4,6,7,7,4,5,3,1,9,6,8,1,2,2,3,2,2,2,8,6,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,9
4897,1,24,2,3,5,2,2,5,2,1,3,4,5,3,2,3,3,5,5,4,1,5,8,8,1,1,1,3,2,2,2,3,3,6,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,4
24899,-1,42,2,2,10,2,2,6,1,2,3,3,3,3,7,8,8,3,4,2,4,2,3,2,1,3,3,1,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,3
7044,1,36,5,9,5,2,2,4,1,2,5,3,2,5,4,4,3,8,7,4,1,10,2,2,2,2,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,2
8907,1,30,3,10,8,1,5,3,2,2,4,4,4,3,3,3,4,6,6,6,1,6,3,3,1,2,2,1,1,1,1,1,2,10,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,7
9290,1,34,8,6,4,1,2,3,2,2,1,1,1,2,2,3,3,4,5,5,1,9,3,3,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,1
10337,1,28,4,10,5,2,2,10,2,2,5,6,5,9,15,15,15,15,15,15,4,10,5,4,3,3,3,10,10,10,9,10,10,10,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,5
11488,1,27,4,8,5,4,2,10,2,2,8,7,6,9,8,8,8,8,8,9,2,3,8,5,1,3,3,4,4,4,3,10,7,4,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,9
13711,1,27,4,6,2,1,6,5,2,2,4,5,5,7,8,9,9,7,9,10,1,5,8,6,1,2,2,2,2,2,2,4,5,8,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,6
14472,1,36,9,6,9,2,3,8,2,2,9,10,8,9,15,15,10,7,8,9,3,3,4,7,1,1,1,4,4,4,5,10,10,8,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,8
14488,1,32,9,8,8,2,4,6,2,2,7,7,7,7,9,7,6,8,8,9,1,8,2,2,1,1,1,3,4,3,3,10,10,4,4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,5
14707,1,29,10,7,4,2,5,8,1,2,15,15,10,15,7,8,8,9,10,11,1,9,5,5,1,1,1,4,4,4,4,9,6,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,8
14872,1,33,8,7,4,1,2,8,2,2,7,7,7,7,3,4,6,4,4,4,2,9,6,7,2,2,2,7,6,5,6,10,8,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,6
16690,1,23,9,5,8,2,5,7,1,1,9,9,9,9,4,3,4,6,6,6,1,3,5,7,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,3
16868,1,27,10,7,8,2,7,2,2,1,1,1,1,2,2,3,4,5,4,6,1,2,4,5,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,1
18290,1,37,5,4,9,1,2,5,2,2,15,15,15,15,4,5,6,7,8,9,1,10,7,5,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,3
19689,1,39,5,10,3,2,4,10,2,2,7,8,7,8,10,11,13,11,12,12,1,7,4,6,1,3,3,4,7,7,6,10,10,10,3,1,1,2,11,2,11,2,11,1,1,1,0,0,0,0,0,0,4,9
19850,1,23,8,5,5,2,4,7,2,1,7,7,8,8,6,5,4,8,8,7,2,10,8,9,1,2,2,4,6,5,5,10,9,5,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,7
20753,-1,28,7,5,4,2,5,9,1,1,2,2,2,2,5,5,5,6,8,8,1,3,10,8,1,1,1,7,7,7,6,10,9,7,2,1,1,3,14,4,14,4,14,1,1,1,0,0,0,0,0,0,5,7
1149,1,41,10,9,6,1,6,6,2,2,12,13,13,10,8,8,8,9,10,9,1,6,2,3,3,3,3,4,4,4,4,7,5,5,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,8
1548,1,23,5,8,2,1,6,8,2,1,7,7,7,7,6,6,6,7,6,7,1,2,9,7,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,8
21723,-1,26,9,4,4,2,4,7,1,1,2,2,2,2,7,6,6,10,10,9,1,5,9,8,2,3,4,4,5,4,4,10,7,4,5,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,5
2807,1,25,6,5,7,1,3,10,2,1,9,9,9,8,6,6,6,6,8,6,1,7,6,6,1,2,2,3,3,3,2,8,6,5,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,6
3587,1,26,2,1,8,1,1,3,1,1,1,2,2,2,2,2,2,2,2,2,1,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,1
23718,-1,35,5,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,6
25483,-1,27,9,2,8,2,2,2,1,1,2,2,2,2,2,2,2,2,2,3,1,2,2,2,3,3,3,1,1,1,1,1,4,6,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,1
7551,1,29,10,9,3,1,4,8,2,2,3,3,2,3,8,9,10,10,10,11,7,5,1,1,1,2,2,7,6,6,6,10,10,9,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9
9185,1,26,10,8,3,1,5,10,1,1,6,6,7,6,7,6,7,9,9,9,1,9,7,7,1,2,2,8,8,6,5,10,10,7,4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,8
